670	14217	0.002
670	14307	0.002
670	15458	0.002
674	398	0.021
674	440	0.183
674	441	0.204
674	470	0.181
674	2199	0.353
674	4729	0.013
674	4787	0.153
674	4788	0.08
674	5167	0.387
674	5210	0.204
674	6751	0.278
674	8909	0.053
674	9068	0.183
674	10525	0.058
674	10756	0.122
674	11380	0.087
674	11923	0.232
674	12728	0.141
674	12821	0.249
674	13081	0.205
674	13335	0.059
674	13850	0.122
674	13851	0.207
674	15008	0.249
674	15145	0.126
674	15226	0.353
674	16545	0.185
674	19550	0.165
674	19589	0.209
674	19594	0.192
681	19034	0.725
693	14193	0.364
695	3295	0.508
702	3085	0.001
702	15369	0.001
709	2474	0.181
715	7581	0.097
715	11475	0.342
724	2128	0.23
740	3491	0.05
740	7111	0.022
740	8245	0.002
742	1607	0.005
742	3616	0.003
742	19444	0.004
746	6530	0.645
748	1221	0.25
763	14195	0.602
765	100	0.218
767	2397	0.02
767	9445	0.006
768	2138	0.028
773	7642	0.033
773	12547	0.031
773	15825	0.036
774	5194	0.434
778	18562	0.028
792	16464	0.322
821	235	0.002
821	4383	0.005
824	2084	0.63
824	11307	0.723
831	2802	0.031
831	4496	0.026
831	18816	0.018
834	7002	0.542
836	95	0.001
836	413	0.001
836	1421	0.001
836	1980	0.001
836	7518	0.001
836	15536	0.001
836	17060	0.001
836	18911	0.001
836	19312	0.001
836	19532	0.003
849	501	0.186
849	3921	0.156
854	19455	0.615
858	16980	0.645
865	87	0.002
865	1062	0.028
865	1760	0.003
865	9178	0.002
865	12278	0.002
865	16645	0.017
874	361	0.578
884	1037	0.002
884	3797	0.003
884	16361	0.008
895	4874	0.205
895	12034	0.01
914	4582	0.003
914	5979	0.002
914	18275	0.005
929	3491	0.006
942	409	0.002
942	3680	0.005
942	4634	0.001
942	5586	0.001
942	6297	0.003
942	10029	0.004
960	5036	0.05
976	4383	0.004
992	550	0.072
992	17075	0.184
992	18742	0.102
997	15955	0.168
1012	2164	0.122
1014	78	0.259
1036	2802	0.063
1036	4496	0.054
1036	18816	0.037
1037	310	0.002
1037	884	0.002
1037	1432	0.001
1037	4766	0.001
1037	6510	0.001
1037	8173	0.002
1037	11570	0.002
1037	13538	0.001
1039	11550	0.005
1046	5044	0.704
1060	6180	0.009
1062	865	0.028
1062	2175	0.02
1062	2176	0.019
1062	2180	0.022
1062	4777	0.025
1062	7027	0.026
1062	7226	0.027
1062	8801	0.019
1062	16677	0.029
1068	2027	0.159
1103	6324	0.369
1104	8851	0.006
1105	2474	0.126
1111	1788	0.883
1116	16610	0.077
1116	20376	0.081
1118	1396	0.041
1154	2433	0.551
1157	9121	0.002
1172	2252	0.133
1189	19455	0.613
1194	7513	0.011
1194	9450	0.006
1194	13035	0.004
1197	18791	0.669
1198	9445	0.001
1198	16401	0.008
1204	12052	0.162
1207	4496	0.058
1207	11376	0.073
1221	567	0.386
1221	748	0.25
1221	4334	0.212
1221	7652	0.213
1221	13821	0.133
1221	14238	0.172
1229	261	0.002
1247	2114	0.334
1260	6180	0.025
1260	6463	0.004
1260	8101	0.003
1260	11114	0.003
1260	11772	0.002
1260	15586	0.002
1260	16401	0.012
1263	6139	0.179
1263	6559	0.091
1268	6191	0.723
1270	83	0.189
1270	6104	0.278
1270	7268	0.63
1270	18153	0.16
1274	649	0.243
1274	13316	0.406
1280	16522	0.441
1280	19743	0.441
1281	18912	0.581
1292	409	0.001
1292	3680	0.002
1292	6297	0.002
1292	10029	0.002
1308	2286	0.001
1308	4671	0.004
1308	5912	0.003
1308	10449	0.002
1308	11982	0.004
1313	16542	0.143
1317	9121	0.002
1318	4211	0.001
1318	8465	0.001
1318	9121	0.003
1330	1425	0.001
1330	3324	0.001
1330	18748	0.001
1333	18366	0.001
1335	11544	0.011
1372	3177	0.001
1372	12181	0.003
1372	14563	0.003
1372	16628	0.003
1372	16953	0.003
1378	11854	0.52
1381	4604	0.632
1396	1118	0.041
1401	1717	0.001
1401	2013	0.001
1401	7862	0.001
1401	10007	0.003
1401	11582	0.001
1401	12254	0.001
1401	16422	0.001
1421	211	0.001
1421	836	0.001
1421	4916	0.003
1421	6428	0.003
1424	6423	0.121
1425	409	0.005
1425	1330	0.001
1425	1622	0.001
1425	3680	0.015
1425	6286	0.001
1425	6297	0.007
1425	10029	0.013
1431	9247	0.002
1432	1037	0.001
1432	3797	0.002
1432	16361	0.005
1434	9983	0.095
1443	8790	0.025
1444	19023	0.001
1473	2363	0.001
1473	5605	0.001
1473	12975	0.001
1473	17671	0.004
1480	440	0.003
1480	441	0.003
1480	470	0.004
1480	2199	0.006
1480	4787	0.002
1480	4788	0.001
1480	5167	0.01
1480	5210	0.006
1480	6751	0.006
1480	8909	0.002
1480	9068	0.003
1480	10525	0.001
1480	10756	0.002
1480	11380	0.003
1480	11923	0.005
1480	12728	0.001
1480	12821	0.006
1480	13081	0.003
1480	13335	0.002
1480	13850	0.002
1480	13851	0.005
1480	15008	0.006
1480	15145	0.002
1480	15226	0.01
1480	16545	0.002
1480	19550	0.002
1480	19589	0.003
1480	19594	0.004
1497	17839	0.013
1510	15681	0.2
1512	3119	0.433
1514	4541	0.651
1514	18500	0.227
1560	6944	0.198
1564	462	0.191
1570	4496	0.006
1570	6463	0.006
1570	8101	0.01
1570	11114	0.004
1570	11772	0.01
1570	15586	0.014
1570	16401	0.02
1579	10555	0.047
1579	16309	0.045
1579	18436	0.381
1585	402	0.261
1585	19367	0.237
1586	2093	0.001
1586	7847	0.002
1586	18423	0.002
1607	742	0.005
1607	2095	0.014
1613	9592	0.511
1622	1425	0.001
1622	3324	0.001
1622	18748	0.001
1649	1687	0.15
1651	3374	0.001
1651	4211	0.001
1651	8465	0.001
1651	9121	0.002
1651	11781	0.001
1651	14870	0.001
1651	18330	0.001
1661	16311	0.21
1662	11420	0.5
1669	10963	0.006
1676	4671	0.029
1676	5912	0.022
1676	10449	0.013
1676	11982	0.029
1687	1649	0.15
1687	2489	0.094
1709	235	0.005
1709	2331	0.001
1709	4383	0.013
1717	493	0.006
1717	1401	0.001
1717	2013	0.009
1717	3422	0.001
1717	10007	0.002
1717	11288	0.002
1717	11582	0.008
1717	12908	0.001
1717	12976	0.003
1717	13875	0.002
1717	14303	0.001
1717	14871	0.001
1717	16422	0.003
1717	16903	0.013
1717	17098	0.001
1721	3354	0.37
1721	4522	0.369
1723	6423	0.234
1760	865	0.003
1760	2176	0.001
1760	2178	0.002
1760	2179	0.002
1760	2180	0.001
1760	4777	0.003
1760	7027	0.003
1760	7226	0.003
1760	8155	0.001
1760	8801	0.002
1760	13641	0.001
1760	14748	0.003
1760	16677	0.002
1765	3354	0.073
1765	4522	0.072
1773	16421	0.289
1780	387	0.245
1780	3068	0.273
1788	1111	0.883
1809	10282	0.165
1817	14116	0.015
1817	19946	0.015
1825	13368	0.002
1827	4496	0.004
1827	11376	0.007
1835	17151	0.203
1853	9307	0.003
1869	3195	0.107
1869	4970	0.151
1871	2663	0.174
1871	2749	0.198
1871	17613	0.152
1875	493	0.002
1875	2956	0.005
1875	4939	0.006
1875	5057	0.001
1875	5200	0.012
1875	5950	0.003
1875	7331	0.005
1875	7862	0.016
1875	10007	0.002
1875	11288	0.007
1875	11582	0.01
1875	12030	0.001
1875	12908	0.003
1875	12976	0.005
1875	13875	0.004
1875	14303	0.001
1875	16422	0.007
1875	16903	0.006
1875	17098	0.002
1875	17173	0.012
1875	17904	0.006
1875	18512	0.001
1884	9121	0.001
1890	117	0.18
1913	2027	0.158
1923	4671	0.001
1923	5912	0.001
1923	11982	0.001
1936	13413	0.212
1954	4582	0.004
1954	5979	0.003
1954	18275	0.008
1960	6439	0.24
1960	10767	0.308
1968	14399	0.164
1970	8197	0.697
1977	18077	0.058
1980	836	0.001
1980	4518	0.003
1980	6424	0.002
1980	20030	0.002
1995	3556	0.028
2000	208	0.003
2000	6181	0.012
2000	7618	0.003
2000	9247	0.001
2000	14881	0.013
2000	20425	0.003
2006	569	0.627
2006	10679	0.32
2013	493	0.005
2013	1401	0.001
2013	1717	0.009
2013	2956	0.006
2013	3422	0.001
2013	4120	0.001
2013	4670	0.001
2013	4939	0.006
2013	5057	0.001
2013	5200	0.003
2013	5950	0.003
2013	7862	0.101
2013	10007	0.01
2013	11288	0.004
2013	11582	0.096
2013	11907	0.001
2013	12908	0.001
2013	12976	0.001
2013	13875	0.002
2013	14303	0.001
2013	14871	0.002
2013	14909	0.002
2013	16903	0.02
2013	17173	0.002
2013	18512	0.001
2027	1068	0.159
2027	1913	0.158
2027	8512	0.135
2040	5979	0.002
2040	18275	0.005
2041	3798	0.003
2048	3644	0.177
2048	11206	0.161
2060	11528	0.024
2065	409	0.002
2065	3680	0.003
2065	5853	0.005
2065	6297	0.002
2065	10029	0.002
2066	2839	0.035
2084	824	0.63
2088	6195	0.001
2093	1586	0.001
2093	14076	0.001
2095	235	0.001
2095	1607	0.014
2101	6946	0.006
2103	3326	0.445
2105	12006	0.164
2114	1247	0.334
2117	2397	0.014
2117	9445	0.007
2128	724	0.23
2138	768	0.028
2138	2229	0.041
2138	2362	0.026
2138	6153	0.051
2138	6195	0.049
2143	5041	0.664
2145	409	0.001
2145	3680	0.001
2145	6297	0.002
2145	10029	0.001
2148	17151	0.198
2153	4582	0.003
2153	5979	0.002
2153	18275	0.006
2156	18562	0.026
2164	1012	0.122
2164	14869	0.166
2164	19383	0.296
2164	19418	0.277
2165	3556	0.034
2167	2608	0.029
2175	1062	0.02
2176	87	0.001
2176	1062	0.019
2176	1760	0.001
2176	9178	0.001
2176	12278	0.001
2176	16645	0.008
2178	87	0.001
2178	1760	0.002
2178	9178	0.001
2178	12278	0.001
2178	16645	0.012
2179	87	0.001
2179	1760	0.002
2179	9178	0.001
2179	12278	0.001
2179	16645	0.011
2180	87	0.001
2180	1062	0.022
2180	1760	0.001
2180	9178	0.001
2180	12278	0.001
2180	16645	0.008
2181	4671	0.003
2181	5912	0.002
2181	11982	0.003
2199	674	0.353
2199	1480	0.006
2199	7151	0.028
2199	17963	0.164
2226	464	0.261
2229	2138	0.041
2252	1172	0.133
2252	3667	0.275
2254	2623	0.342
2268	12377	0.213
2269	2802	0.013
2269	4496	0.246
2269	18816	0.009
2271	2397	0.009
2271	9445	0.004
2271	11442	0.016
2271	17726	0.001
2280	4383	0.005
2286	197	0.001
2286	208	0.001
2286	1308	0.001
2286	7618	0.001
2286	10640	0.001
2286	12081	0.001
2286	12082	0.001
2286	12813	0.001
2286	20425	0.001
2313	2692	0.411
2317	5524	0.71
2329	18166	0.025
2329	19166	0.026
2331	1709	0.001
2331	3528	0.001
2332	2581	0.002
2347	4380	0.04
2347	6954	0.037
2347	11160	0.009
2362	2138	0.026
2363	451	0.001
2363	1473	0.001
2363	6135	0.002
2363	6771	0.001
2363	13385	0.001
2363	14234	0.002
2363	17209	0.001
2363	19997	0.001
2371	4007	0.19
2383	5750	0.829
2383	10653	0.037
2383	10704	0.472
2383	12107	0.444
2394	3740	0.235
2396	3122	0.341
2397	767	0.02
2397	2117	0.014
2397	2271	0.009
2397	8698	0.017
2397	9445	0.002
2397	11442	0.004
2397	17726	0.001
2403	5884	0.036
2419	3556	0.026
2424	5425	0.023
2424	13356	0.022
2424	18141	0.013
2433	1154	0.551
2434	14855	0.293
2441	13184	0.178
2441	13717	0.209
2443	190	0.022
2448	11528	0.001
2457	15955	0.221
2462	3085	0.003
2462	5013	0.001
2462	6028	0.002
2462	11122	0.003
2462	15369	0.002
2462	16259	0.003
2462	16439	0.003
2474	543	0.115
2474	709	0.181
2474	1105	0.126
2474	14526	0.112
2474	14528	0.127
2474	16934	0.094
2480	5405	0.367
2489	1687	0.094
2535	11327	0.714
2564	12392	0.273
2581	2332	0.002
2585	2882	0.074
2585	4034	0.035
2585	7176	0.195
2585	11739	0.022
2585	13234	0.097
2585	15156	0.026
2585	20015	0.095
2596	13413	0.372
2608	2167	0.029
2608	11283	0.017
2623	2254	0.342
2623	7711	0.539
2648	4970	0.329
2649	360	0.198
2655	268	0.039
2663	1871	0.174
2663	3860	0.177
2663	17876	0.172
2677	493	0.166
2677	3615	0.171
2684	13967	0.158
2692	2313	0.411
2692	13808	0.782
2700	8123	0.134
2735	14534	0.007
2741	12905	0.204
2749	1871	0.198
2749	3860	0.198
2749	17613	0.159
2749	17876	0.195
2751	12905	0.307
2755	14119	0.503
2768	8519	0.733
2769	4383	0.003
2771	3611	0.031
2786	4383	0.002
2788	62	0.072
2788	136	0.285
2788	5604	0.273
2788	6104	0.009
2788	7854	0.004
2788	8519	0.64
2788	9158	0.022
2789	6176	0.004
2802	831	0.031
2802	1036	0.063
2802	2269	0.013
2802	3567	0.032
2802	3650	0.005
2802	6070	0.013
2802	6685	0.024
2802	7620	0.063
2802	8247	0.032
2802	9189	0.022
2814	3885	0.001
2815	6413	0.281
2816	6181	0.001
2816	7547	0.007
2816	14881	0.001
2831	11552	0.018
2833	640	0.138
2833	3400	0.094
2833	3509	0.126
2833	9616	0.499
2833	16964	0.137
2839	2066	0.035
2882	2585	0.074
2882	12266	0.049
2887	4339	0.215
2906	98	0.176
2906	13454	0.193
2921	162	0.001
2921	3258	0.001
2921	4381	0.001
2921	6141	0.001
2923	13924	0.002
2946	11552	0.025
2956	1875	0.005
2956	2013	0.006
2956	7331	0.013
2956	7862	0.009
2956	13875	0.001
2956	14871	0.001
2956	16422	0.003
2956	16903	0.004
2956	17098	0.001
2956	17904	0.011
2958	15698	0.053
2965	16509	0.275
2969	3680	0.001
2969	10029	0.001
2976	6527	0.3
3011	12184	0.552
3016	17712	0.124
3022	5425	0.014
3022	13356	0.016
3028	15955	0.449
3028	16903	0.604
3031	10155	0.001
3039	13080	0.191
3044	4873	0.008
3044	5496	0.01
3049	5900	0.014
3050	5304	0.015
3050	5585	0.045
3051	12404	0.521
3063	3167	0.13
3067	19246	0.2
3068	387	0.52
3068	1780	0.273
3068	6303	0.263
3077	11572	0.364
3083	7768	0.005
3083	17333	0.084
3083	18841	0.004
3083	20433	0.003
3085	702	0.001
3085	2462	0.003
3115	17043	0.002
3119	1512	0.433
3121	11206	0.013
3122	2396	0.341
3124	16464	0.166
3138	12392	0.226
3167	3063	0.13
3177	1372	0.001
3188	18270	0.008
3188	19673	0.003
3189	8964	0.509
3195	1869	0.107
3202	11824	0.009
3205	3774	0.188
3206	14428	0.323
3215	11927	0.004
3221	5425	0.025
3221	13356	0.023
3221	18141	0.012
3222	6314	0.442
3225	3936	0.098
3226	9547	0.42
3229	11433	0.243
3258	2921	0.001
3258	4013	0.002
3258	11110	0.011
3258	11917	0.001
3275	10162	0.317
3289	4496	0.048
3289	11376	0.066
3295	695	0.508
3305	41	0.169
3312	13376	0.361
3319	7847	0.001
3324	409	0.005
3324	442	0.001
3324	1330	0.001
3324	1622	0.001
3324	3356	0.003
3324	3680	0.007
3324	5584	0.001
3324	6208	0.001
3324	6286	0.001
3324	6297	0.006
3324	10029	0.007
3324	11867	0.001
3324	17340	0.002
3325	8519	0.556
3326	2103	0.445
3335	6300	0.139
3345	3644	0.132
3345	11206	0.12
3354	1721	0.37
3354	1765	0.073
3354	4509	0.066
3354	7634	0.657
3354	9722	0.663
3354	13464	0.206
3354	17897	0.222
3356	237	0.002
3356	3324	0.003
3356	18748	0.003
3373	11744	0.442
3374	1651	0.001
3374	4851	0.001
3374	6178	0.002
3374	12273	0.001
3374	16107	0.001
3374	18340	0.002
3385	19372	0.008
3389	9839	0.646
3389	17745	0.258
3400	2833	0.094
3400	9616	0.096
3422	1717	0.001
3422	2013	0.001
3422	6042	0.001
3422	7521	0.004
3422	7862	0.004
3422	12254	0.002
3445	349	0.193
3445	3944	0.227
3445	9051	0.105
3458	8256	0.294
3465	4256	0.006
3488	13359	0.209
3488	19735	0.208
3488	19845	0.184
3491	163	0.012
3491	740	0.05
3491	929	0.006
3491	15114	0.009
3491	18737	0.026
3509	2833	0.126
3523	8054	0.038
3528	235	0.002
3528	2331	0.001
3528	4383	0.01
3543	4403	0.163
3554	12579	0.165
3554	16710	0.166
3554	20387	0.165
3556	1995	0.028
3556	2165	0.034
3556	2419	0.026
3556	4031	0.001
3556	4873	0.026
3556	5496	0.022
3556	12073	0.024
3567	2802	0.032
3567	4496	0.874
3567	18816	0.038
3597	8985	0.004
3597	19059	0.062
3597	19417	0.181
3597	20367	0.33
3604	3680	0.001
3604	10029	0.001
3611	386	0.411
3611	2771	0.031
3615	2677	0.171
3616	742	0.003
3616	7547	0.008
3616	9247	0.002
3629	9753	0.345
3629	14208	0.416
3632	4752	0.002
3640	14428	0.34
3640	16562	0.001
3644	2048	0.177
3644	3345	0.132
3644	11206	0.492
3650	2802	0.005
3650	4496	0.004
3650	18816	0.003
3652	387	0.725
3652	14020	0.736
3667	2252	0.275
3680	221	0.006
3680	237	0.005
3680	629	0.021
3680	667	0.026
3680	942	0.005
3680	1292	0.002
3680	1425	0.015
3680	2065	0.003
3680	2145	0.001
3680	2969	0.001
3680	3324	0.007
3680	3604	0.001
3680	4032	0.001
3680	4305	0.003
3680	4710	0.001
3680	5584	0.001
3680	5753	0.001
3680	6627	0.001
3680	6889	0.008
3680	8133	0.028
3680	9318	0.005
3680	10950	0.001
3680	14082	0.003
3680	15138	0.007
3680	15554	0.006
3680	16628	0.001
3680	16651	0.002
3680	16895	0.001
3680	17577	0.005
3680	17693	0.001
3680	18455	0.004
3680	18748	0.006
3714	18614	0.158
3720	317	0.202
3720	16342	0.152
3730	16610	0.304
3730	20376	0.323
3734	6180	0.014
3735	13327	0.196
3739	20122	0.236
3740	2394	0.235
3740	4129	0.159
3740	12866	0.174
3750	8722	0.403
3767	18205	0.581
3770	8054	0.047
3774	3205	0.188
3778	11889	0.585
3786	17963	0.198
3797	310	0.003
3797	884	0.003
3797	1432	0.002
3797	4766	0.002
3797	6510	0.002
3797	8173	0.003
3797	11570	0.003
3797	13538	0.002
3798	2041	0.003
3809	12789	0.622
3845	14909	0.654
3860	2663	0.177
3860	2749	0.198
3860	17257	0.541
3878	7067	0.002
3885	2814	0.001
3885	4752	0.001
3885	13508	0.001
3890	18942	0.033
3905	4383	0.006
3906	4647	0.002
3908	9983	0.096
3913	16959	0.291
3921	849	0.156
3933	17261	0.28
3936	3225	0.098
3936	5506	0.088
3936	6228	0.107
3944	3445	0.227
3944	5007	0.258
3944	14264	0.129
3979	10498	0.163
3979	14671	0.163
3996	5934	0.608
4000	4496	0.097
4000	11376	0.101
4007	2371	0.19
4013	162	0.003
4013	3258	0.002
4013	4381	0.003
4013	5112	0.003
4013	6141	0.003
4031	3556	0.001
4031	11927	0.007
4031	15095	0.004
4032	409	0.001
4032	3680	0.001
4032	6297	0.001
4032	10029	0.001
4034	2585	0.035
4034	12266	0.019
4035	7079	0.094
4040	14504	0.279
4048	9345	0.173
4048	11632	0.196
4048	18274	0.088
4048	18740	0.183
4071	192	0.004
4071	20030	0.001
4072	577	0.005
4086	5780	0.247
4120	2013	0.001
4120	7331	0.002
4120	7862	0.001
4120	11582	0.001
4120	17904	0.002
4129	3740	0.159
4211	1318	0.001
4211	1651	0.001
4211	6178	0.002
4211	18340	0.002
4226	11684	0.42
4230	6180	0.028
4256	3465	0.006
4305	3680	0.003
4305	5853	0.005
4305	10029	0.002
4325	9308	0.001
4334	1221	0.212
4334	15881	0.008
4334	18837	0.004
4339	532	0.014
4339	2887	0.215
4339	5982	0.006
4339	7506	0.003
4339	14627	0.006
4339	17193	0.008
4356	13490	0.017
4370	5370	0.003
4374	5148	0.113
4376	7079	0.035
4380	2347	0.04
4380	6268	0.052
4381	2921	0.001
4381	4013	0.003
4381	11110	0.011
4383	609	0.002
4383	610	0.002
4383	821	0.005
4383	976	0.004
4383	1709	0.013
4383	2280	0.005
4383	2769	0.003
4383	2786	0.002
4383	3528	0.01
4383	3905	0.006
4383	4871	0.005
4383	4893	0.01
4383	5169	0.001
4383	5660	0.005
4383	6786	0.006
4383	7346	0.001
4383	9241	0.002
4383	11783	0.001
4383	11974	0.005
4383	11994	0.001
4383	12167	0.001
4383	14379	0.002
4383	14380	0.002
4383	14685	0.006
4383	17950	0.006
4391	19833	0.576
4392	5882	0.505
4396	18874	0.006
4403	3543	0.163
4411	5425	0.012
4411	13356	0.012
4411	18141	0.004
4451	7294	0.254
4457	9496	0.007
4485	17747	0.192
4496	831	0.026
4496	1036	0.054
4496	1207	0.058
4496	1570	0.006
4496	1827	0.004
4496	2269	0.246
4496	3289	0.048
4496	3567	0.874
4496	3650	0.004
4496	4000	0.097
4496	5099	0.048
4496	5309	0.006
4496	6070	0.011
4496	6126	0.046
4496	6685	0.02
4496	6976	0.04
4496	7298	0.018
4496	7407	0.05
4496	7620	0.053
4496	8247	0.027
4496	9189	0.696
4496	11323	0.005
4496	11446	0.068
4496	12549	0.004
4496	13962	0.006
4496	14239	0.047
4504	11528	0.001
4504	12531	0.012
4509	3354	0.066
4509	4522	0.064
4518	413	0.003
4518	1980	0.003
4518	7518	0.003
4520	8958	0.232
4520	19733	0.418
4522	1721	0.369
4522	1765	0.072
4522	4509	0.064
4522	7634	0.629
4522	9722	0.638
4522	13464	0.211
4522	17897	0.224
4523	5330	0.002
4523	7618	0.002
4523	9156	0.002
4523	12082	0.002
4523	13077	0.002
4523	13369	0.002
4523	14217	0.002
4523	14307	0.002
4523	15458	0.002
4537	5082	0.648
4541	1514	0.651
4549	13295	0.005
4550	11882	0.554
4574	4858	0.149
4574	6053	0.159
4575	7711	0.327
4575	11723	0.391
4579	5740	0.046
4582	914	0.003
4582	1954	0.004
4582	2153	0.003
4582	18933	0.203
4582	18956	0.003
4584	649	0.157
4604	1381	0.632
4605	6324	0.36
4610	7442	0.445
4623	5884	0.07
4623	11253	0.089
4629	9166	0.152
4634	221	0.001
4634	942	0.001
4634	14082	0.001
4635	7347	0.295
4642	4702	0.619
4642	5392	0.52
4647	3906	0.002
4659	14150	0.241
4670	2013	0.001
4670	7862	0.002
4670	11582	0.001
4670	16903	0.001
4671	197	0.004
4671	208	0.005
4671	1308	0.004
4671	1676	0.029
4671	1923	0.001
4671	2181	0.003
4671	5330	0.004
4671	7618	0.005
4671	8244	0.004
4671	8640	0.004
4671	9156	0.003
4671	10640	0.005
4671	12081	0.005
4671	12082	0.005
4671	12813	0.005
4671	13077	0.003
4671	13369	0.004
4671	14217	0.004
4671	14307	0.004
4671	15458	0.003
4671	20425	0.004
4702	4642	0.619
4710	3680	0.001
4710	5745	0.001
4710	10029	0.001
4729	674	0.013
4729	7151	0.001
4729	17963	0.01
4746	11307	0.374
4752	3632	0.002
4752	3885	0.001
4762	5425	0.017
4762	13356	0.016
4762	18141	0.007
4766	1037	0.001
4766	3797	0.002
4766	16361	0.005
4769	4874	0.242
4769	12034	0.011
4774	13045	0.558
4777	87	0.003
4777	1062	0.025
4777	1760	0.003
4777	9178	0.002
4777	12278	0.002
4777	16645	0.019
4787	674	0.153
4787	1480	0.002
4787	7151	0.026
4787	17963	0.077
4788	674	0.08
4788	1480	0.001
4788	7151	0.013
4788	17963	0.03
4805	13052	0.02
4805	18915	0.02
4812	5282	0.155
4812	6433	0.174
4812	12651	0.196
4817	41	0.341
4831	11243	0.685
4851	3374	0.001
4851	8465	0.001
4851	9121	0.001
4851	11781	0.001
4851	14870	0.001
4858	4574	0.149
4863	454	0.385
4871	4383	0.005
4873	3044	0.008
4873	3556	0.026
4873	6007	0.066
4873	11927	0.08
4874	895	0.205
4874	4769	0.242
4874	5907	0.317
4874	8873	0.348
4881	16509	0.658
4884	13679	0.127
