,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
11,0.05870811944780837,0.0,0.09006164427397371,0.04115446201960703,0.012867516412723419,0.08721825119055762,0.024077682105346714,0.04117725932227042,0.011145032912931159,0.07302306115889401,1.0,0.043707283411649624,0.02394169249634904,0.0,0.04151159078595767,0.017281511530141104,0.0,0.0012678679498867632,0.017340370207862228,0.012912429832494703,0.06766611508410636,0.0,0.0,0.011357655739467424
12,0.09138777849282449,0.040702057723330395,0.052380394039976116,0.08095643646171251,0.04272434438289795,0.05509049685004078,0.0324193648801001,0.023679629496406906,0.07399623644580612,0.09703617807819098,0.04372418901984406,1.0,0.15393881047647448,0.0,0.08001383475837145,0.0786195782698159,0.07610307424419549,0.028467272722518294,0.044655595554131025,0.06986856226370766,0.05550987809092967,0.10512126525022786,0.08575540071903798,0.11039226434219876
13,0.12608126290764765,0.06036175698509284,0.1002555984210541,0.12821480836002078,0.06446974220305307,0.10901653669232994,0.22969398047369408,0.011320193372897743,0.07916569999446678,0.3757002984731467,0.02395364643490737,0.15396977367432466,1.0,0.0,0.04986771144602599,0.05527674049514158,0.039559495625743575,0.03437195958415499,0.0,0.0,0.19452384038449264,0.030000244211672116,0.0345023576174213,0.012052750221473181
14,0.0,0.0,0.0,0.0,0.00543612235540518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008488639329185562,0.007975909258201547,0.0,0.0,0.015566437249001667,0.012601861695624803,0.0
15,0.06103035385187383,0.04042246087313442,0.07597651398872766,0.043863569211767546,0.018710917704463394,0.0,0.06786063609118378,0.015276411604756407,0.08840225376525941,0.06508718199119062,0.04152669255546393,0.08001211218380126,0.04985702227845272,0.0,1.0,0.25375222122038693,0.0,0.15697305154225036,0.07990200950354306,0.17329580352694973,0.09411390611564885,0.014602650994186122,0.02489292271520909,0.02321884044153049
16,0.04988385005389181,0.035832214372505285,0.029214652935781755,0.16546837886228874,0.020581571313286615,0.02285815999833616,0.1127425949804259,0.0,0.0676164333060998,0.016673161079222152,0.01728435500750183,0.07860751711793755,0.055257633126266505,0.0,0.25371822981126974,1.0,0.03745001901436318,0.16934795923094587,0.1926626077852703,0.31138447174633715,0.1107275392229603,0.036712495295930445,0.02153520840965353,0.043298741592312937
17,0.07327023810011389,0.02963487050032164,0.0883796957320083,0.04632988820973678,0.03697424841987368,0.0,0.13972027484600325,0.02114954223526919,0.056959064974827535,0.09880615569247518,0.0,0.07607354608216994,0.03953746252991028,0.0,0.0,0.03744173120779927,1.0,0.02202655434549132,0.07950919113937749,0.03869499005554418,0.11846715988776804,0.04568325002552812,0.09922157693746342,0.0
18,0.032549397381855666,0.014864230934725694,0.009505927329634432,0.09079031477705757,0.0,0.0,0.06963093782323816,0.02033222916792525,0.01718185564768041,0.025479197959998888,0.0013601109226181233,0.02842792630889932,0.03431593117805143,0.007013869047515591,0.15672840319855286,0.16910647213564242,0.022005951048873245,1.0,0.17759173431223063,0.18970568737265991,0.05291663351885148,0.10540766218417927,0.029215643532493042,0.026802695045054094
19,0.03641445098957204,0.018077989064906933,0.0075653158995501275,0.045130948045857676,0.019658208626504484,0.0,0.06912331371391013,0.008409503959798427,0.01948207385973059,0.007575970413273961,0.01732782583318868,0.04459138290183054,0.0,0.006181141336536842,0.07978445758472118,0.19240099505472896,0.07942138975663353,0.1776040508697601,1.0,0.28262706532728643,0.0545323491162613,0.024751284749263996,0.18733205121280824,0.05096878080124704
20,0.04723477257706557,0.007991846280449808,0.0,0.09857895028871741,0.019318510738370157,0.02906474339912436,0.061756266374500074,0.0,0.05383960294776457,0.02666812923063164,0.012910827444150102,0.06981790646986595,0.0,0.0,0.17317163547397815,0.3112025338563354,0.03868253961560957,0.189865995412565,0.28284662154584683,1.0,0.09375012969830268,0.012315120954421699,0.05507484275953713,0.14107892502773522
21,0.04130266883325768,0.03714496708401817,0.09744440685380958,0.2119818793603211,0.02996999175093488,0.0,0.19245535663436733,0.0018288792741311104,0.06154769133301362,0.2409008537257573,0.06771678755503291,0.055529011841207045,0.19455397408350306,0.0,0.09414916618976993,0.11078390548887593,0.11855567238013892,0.05301581169169495,0.05463112095971515,0.09385192984676688,1.0,0.044064495588169265,0.06393797921111952,0.09446186801445176
22,0.04472602663475556,0.0162944716331553,0.009931836710493407,0.024892346428905365,0.01578312371232266,0.0,0.008330089523589356,0.01289629514659768,0.052825191966434225,0.0,0.0,0.10481249151705933,0.02991632256531069,0.01643643669555096,0.014580805190512093,0.03661736915082865,0.045571689462939276,0.1052635106738084,0.024721551440814924,0.012306670555784311,0.04392607951862862,1.0,0.19125583766464163,0.2175156247859199
23,0.033047165441599406,0.0,0.017626368629454135,0.02879863115881244,0.018917017298087594,0.00694065716647329,0.014493601552300877,0.0,0.03541228490090568,0.02368776271071894,0.0,0.08556152437586317,0.03442385802127051,0.01272523182843104,0.0248459339522501,0.021499567639501574,0.09903515125971173,0.029197512990328304,0.18718691095707865,0.05499222681103518,0.06377291755141114,0.19138437128479854,1.0,0.2777947053479202
24,0.0,0.019392189697808943,0.03648976674477693,0.037451185438670424,0.02333804787063075,0.02410212415227961,0.0,0.0,0.07529058518772898,0.017236511053595423,0.011356590327889196,0.11029363714034636,0.012049046133927745,0.0,0.023202382806067283,0.043268272872633955,0.0,0.026818427732490515,0.050998979729835456,0.14105641598060067,0.09434443329406868,0.21796498370848894,0.278181849239125,1.0
